DateTime,SecondsElapsed,Slot1ID,Slot2ID,Slot3ID,Slot1Sensor,Slot2Sensor,Slot3Sensor,MQ4Value,MQ5Value,MQ6Value,MQ9Value,DHTHumidity,DHTTemperature,BMPPressure,BMPTemperature,NEWTEMPTemperature
2024-01-20 21:35:22.243907,45.826401710510254,309,329,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:23.295596,46.878090620040894,270,296,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:24.347857,47.93035125732422,317,330,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:25.401306,48.98379993438721,381,383,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:26.454532,50.037026166915894,228,266,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:27.507120,51.089614152908325,310,321,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:28.559325,52.14181971549988,416,412,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:29.616306,53.19879984855652,223,264,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:30.667781,54.25027537345886,302,314,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:31.720716,55.30321002006531,376,378,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:32.774458,56.35695242881775,294,319,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:33.827092,57.40958642959595,274,297,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:34.879619,58.46211290359497,317,330,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:35.931647,59.51414084434509,365,370,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:36.983985,60.566479206085205,247,279,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:38.036770,61.619264125823975,310,323,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:39.089607,62.67210102081299,405,405,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:40.142399,63.72489309310913,255,287,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:41.195562,64.77805638313293,301,314,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:42.251652,65.83414578437805,393,393,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:43.304019,66.8865134716034,219,255,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:44.357427,67.93992114067078,311,322,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:45.409296,68.99178981781006,399,398,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:46.462196,70.04468989372253,225,267,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:47.514785,71.09727907180786,306,316,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:48.567923,72.15041708946228,401,398,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:49.620197,73.20269107818604,239,278,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:50.672718,74.25521230697632,302,314,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:51.725546,75.3080403804779,394,392,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:52.778431,76.36092495918274,249,285,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:53.831392,77.41388607025146,298,312,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:54.887759,78.47025299072266,384,384,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:55.940270,79.5227644443512,267,299,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:56.992963,80.57545733451843,290,308,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:58.045811,81.62830543518066,370,372,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:35:59.098279,82.68077301979065,288,315,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:00.150548,83.73304176330566,285,305,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:01.203564,84.78605818748474,360,365,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:02.256048,85.83854269981384,303,326,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:03.308739,86.89123344421387,284,305,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:04.361847,87.9443416595459,349,355,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:05.413463,88.99595713615417,305,327,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:06.466712,90.04920601844788,283,304,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:07.523337,91.10583066940308,365,368,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:08.576062,92.15855669975281,277,306,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:09.628747,93.21124124526978,295,310,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:10.680680,94.26317405700684,395,393,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:11.732789,95.31528329849243,230,271,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:12.786114,96.36860799789429,314,323,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:13.837927,97.42042064666748,409,405,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:14.891680,98.47417378425598,213,255,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:15.943654,99.52614784240723,316,328,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:16.997129,100.57962322235107,371,374,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:18.049635,101.63212943077087,269,295,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:19.105969,102.68846297264099,355,360,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:20.157908,103.74040174484253,256,290,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:21.211053,104.7935471534729,309,319,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:22.264185,105.84667897224426,408,404,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:23.316357,106.8988516330719,238,274,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:24.368480,107.95097422599792,317,330,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:25.421541,109.00403571128845,304,326,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:26.474855,110.05734944343567,299,312,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:27.527297,111.10979127883911,408,404,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:28.579452,112.16194605827332,222,262,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:29.631707,113.21420121192932,313,326,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:30.684954,114.26744794845581,358,365,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:31.741687,115.3241810798645,276,300,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:32.793679,116.37617349624634,369,374,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:33.847430,117.42992377281189,251,285,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:34.899254,118.48174810409546,304,314,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:35.951622,119.53411555290222,382,383,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:37.005171,120.58766484260559,236,267,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:38.057443,121.63993763923645,307,323,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:39.110066,122.69255995750427,369,374,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:40.163017,123.74551105499268,256,283,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:41.215870,124.79836463928223,316,329,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:42.267943,125.85043740272522,349,359,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:43.325236,126.9077308177948,265,292,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:44.377592,127.96008586883545,316,330,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:45.429358,129.01185178756714,359,365,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:46.482619,130.06511282920837,257,287,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:47.535639,131.11813306808472,314,327,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:48.587764,132.1702582836151,385,386,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:49.639796,133.22229027748108,233,270,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:50.692887,134.27538108825684,312,324,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:51.746244,135.32873797416687,403,401,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:52.799168,136.381662607193,219,260,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:53.850626,137.43312001228333,312,322,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:54.904240,138.4867341518402,407,404,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:55.960320,139.54281425476074,215,257,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:57.013384,140.59587812423706,312,321,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:58.065185,141.64767956733704,406,403,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:36:59.118697,142.7011911869049,221,264,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:00.170656,143.75315046310425,309,319,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:01.223918,144.8064124584198,400,398,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:02.275725,145.85821914672852,235,275,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:03.327821,146.91031527519226,304,316,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:04.381628,147.96412205696106,394,393,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:05.433552,149.01604557037354,242,280,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:06.486814,150.0693085193634,303,315,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:07.543504,151.12599802017212,399,397,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:08.595548,152.17804169654846,226,269,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:09.649256,153.23175048828125,310,319,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:10.700651,154.28314566612244,413,408,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:11.753566,155.33606052398682,210,253,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:12.805954,156.38844799995422,312,323,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:13.859554,157.44204807281494,400,399,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:14.911402,158.49389576911926,238,274,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:15.964938,159.5474317073822,315,328,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:17.017484,160.59997868537903,341,353,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:18.069583,161.65207695960999,278,300,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:19.121729,162.70422339439392,369,372,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:20.178387,163.76088118553162,257,291,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:21.231468,164.8139626979828,304,316,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:22.284781,165.86727476119995,401,399,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:23.336752,166.91924667358398,219,262,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:24.389662,167.97215604782104,311,321,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:25.441782,169.02427625656128,407,403,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:26.495262,170.07775568962097,217,258,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:27.547935,171.1304292678833,311,321,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:28.600482,172.18297576904297,406,403,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:29.652678,173.23517203330994,217,259,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:30.705325,174.28781962394714,311,322,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:31.757671,175.34016513824463,406,403,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:32.815247,176.39774084091187,220,260,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:33.867705,177.45019912719727,311,322,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:34.920208,178.50270175933838,404,402,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:35.972702,179.55519652366638,220,261,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:37.024721,180.60721516609192,311,322,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:38.077374,181.65986847877502,405,402,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:39.130654,182.713148355484,219,259,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:40.183340,183.76583409309387,311,321,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:41.236269,184.81876277923584,406,403,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:42.288467,185.8709614276886,216,257,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:43.340598,186.9230921268463,310,320,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:44.398049,187.98054361343384,403,400,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:45.450153,189.03264689445496,232,272,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:46.503096,190.0855906009674,303,315,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:47.556044,191.1385383605957,384,385,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:48.608720,192.1912145614624,276,306,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:49.660404,193.24289774894714,285,305,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:50.714052,194.29654598236084,335,344,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:51.766609,195.3491027355194,346,356,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:52.819344,196.40183758735657,255,285,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:53.871623,197.45411705970764,311,325,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:54.924038,198.50653219223022,397,397,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:55.976750,199.5592441558838,219,260,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:57.033290,200.6157841682434,310,320,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:58.086536,201.66903018951416,399,397,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:37:59.138545,202.7210395336151,258,292,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:00.190674,203.77316784858704,287,306,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:01.244309,204.82680368423462,332,342,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:02.296946,205.87944054603577,354,362,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:03.349280,206.93177437782288,250,282,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:04.401886,207.98437976837158,312,325,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:05.454773,209.0372667312622,401,400,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:06.507577,210.09007143974304,219,261,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:07.559720,211.1422142982483,311,320,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:08.612462,212.19495582580566,404,401,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:09.668100,213.25059461593628,253,288,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:10.721675,214.3041694164276,288,306,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:11.773668,215.3561623096466,346,353,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:12.827186,216.4096803665161,338,350,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:13.879594,217.46208810806274,257,286,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:14.932403,218.51489686965942,315,328,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:15.984610,219.56710386276245,400,398,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:17.038018,220.62051248550415,214,256,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:18.090671,221.67316484451294,311,320,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:19.142891,222.72538495063782,401,399,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:20.195932,223.7784264087677,273,304,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:21.247501,224.8299949169159,277,299,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:22.305196,225.88769006729126,316,330,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:23.356624,226.93911814689636,384,385,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:24.410562,227.99305605888367,223,262,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:25.462556,229.04505038261414,311,320,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:26.515494,230.0979883670807,398,395,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:27.568327,231.15082144737244,297,322,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:28.621109,232.20360350608826,256,284,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:29.672921,233.2554154396057,309,321,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:30.725980,234.30847430229187,428,422,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:31.777907,235.36040091514587,229,271,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:32.830589,236.41308331489563,280,298,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:33.887688,237.47018265724182,316,330,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:34.940503,238.52299761772156,420,418,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:35.992487,239.57498145103455,199,246,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:37.045636,240.62813019752502,288,304,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:38.098065,241.68055891990662,311,326,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:39.150167,242.732661485672,399,397,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:40.203972,243.78646659851074,226,269,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:41.256668,244.83916211128235,283,303,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:42.307742,245.8902359008789,314,326,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:43.361679,246.94417357444763,408,403,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:44.414209,247.99670314788818,259,292,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:45.467214,249.04970836639404,267,293,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:46.523994,250.10648846626282,310,322,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:47.575746,251.15824055671692,405,401,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:48.627704,252.21019864082336,277,306,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:49.680669,253.26316285133362,265,291,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:50.734494,254.31698846817017,312,324,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:51.787147,255.3696413040161,406,402,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:52.839633,256.42212748527527,248,284,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:53.891938,257.4744327068329,283,303,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:54.944453,258.5269477367401,315,328,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:55.997284,259.5797781944275,392,392,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:57.050187,260.6326811313629,214,256,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:58.102328,261.6848225593567,303,314,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:38:59.159625,262.7421193122864,355,359,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:39:00.211617,263.79411125183105,357,363,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:39:01.264755,264.8472487926483,236,271,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:39:02.316760,265.899254322052,310,320,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:39:03.369621,266.9521150588989,385,387,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:39:04.422286,268.00478053092957,287,313,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:39:05.474633,269.0571267604828,276,298,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:39:06.527301,270.1097950935364,308,324,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:39:07.580477,271.1629707813263,386,388,286,None,None,BMP,,,,,,,782.00,22.31,
2024-01-20 21:39:08.632374,272.21486806869507,229,264,286,None,None,BMP,,,,,,,782.00,22.31,
